var 225
vasca 208
vasco 999
vasconia 140
vehicule 122
verano 109
verde 113
viajando 57
viajar 121
viburnum 141
vida 99
video 97
view 53
village 95
ville 148
virgen 101
vista 276
vistaalegre 187
vivas 99
vizcaya 262
voiture 82
voutes 82
vue 87
vuelta 369
wald 111
wall 162
water 228
wave 147
waves 134
weg 79
whis 122
white 75
willd 138
wla 65
woman 52
xabier 47
xemein 86
xtreme 81
xxxiiiiii 326
zank 78
zaporra 58
zarautz 11214
zarautzke 1796
zarautzkeb 92
zarautztriatloielkartea 119
zarautzxtremejaia 80
zarauz 410
zenarruza 105
zerua 65
zestoa 308
zingiberaceae 115
ziortza 86
zke 1068
zucc 226
zuiko 51
zumai 131
zumaia 1827
zumaiako 371
zumaiakoft 242
zumaya 116
zurbano 445
